,enrollee_id,education_level,major_discipline,target
17278,16371,Masters,STEM,1
17279,8191,Graduate,STEM,0
17280,15508,Graduate,STEM,0
17281,31096,Graduate,STEM,0
17282,5814,Graduate,STEM,1
17283,30092,High School,STEM,0
17284,23410,Graduate,STEM,0
17285,19532,Masters,STEM,0
17286,18062,Masters,STEM,0
17287,32859,Masters,STEM,1
17288,16968,Graduate,STEM,0
17289,15042,Graduate,No Major,1
17290,14065,Graduate,Humanities,0
17291,4144,Masters,STEM,0
17292,11007,Graduate,STEM,1
17293,782,Graduate,STEM,0
17294,32422,Graduate,STEM,0
17295,5317,Graduate,STEM,0
17296,13589,Graduate,STEM,1
17297,31009,Graduate,STEM,0
17298,19630,Masters,STEM,0
17299,14465,High School,STEM,0
17300,14286,Masters,STEM,0
17301,17103,Graduate,STEM,1
17302,9906,Masters,STEM,0
17303,22280,Graduate,STEM,0
17304,1164,Graduate,STEM,0
17305,18184,Masters,STEM,0
17306,5808,Masters,STEM,0
17307,32578,Masters,STEM,1
17308,26537,Graduate,STEM,1
17309,28917,Graduate,STEM,0
17310,29741,Graduate,STEM,0
17311,3968,Graduate,STEM,0
17312,17213,Graduate,Other,1
17313,17987,Graduate,STEM,0
17314,2914,Graduate,STEM,0
17315,25444,Masters,STEM,0
17316,29175,Graduate,STEM,0
17317,10189,Graduate,STEM,0
17319,11480,High School,STEM,0
17320,20261,Masters,Humanities,1
17321,1,High School,STEM,0
17322,855,Graduate,STEM,0
17323,25438,Graduate,STEM,0
17324,15257,Graduate,STEM,0
17325,30200,Graduate,STEM,0
17326,29473,Graduate,STEM,0
17327,25722,Graduate,STEM,0
17328,20402,Graduate,STEM,1
17330,32507,Graduate,STEM,0
17331,15153,Masters,STEM,0
17332,4769,Graduate,STEM,0
17333,24071,High School,STEM,0
17334,29780,Graduate,Other,0
17335,18227,Masters,Business Degree,1
17336,31146,Graduate,STEM,0
17337,32667,Graduate,Arts,0
17338,22615,Graduate,STEM,0
17339,531,Graduate,STEM,0
17340,7024,Graduate,STEM,0
17341,3874,High School,STEM,0
17342,33260,Graduate,STEM,1
17343,23437,Masters,STEM,1
17344,7565,Graduate,STEM,1
17345,22257,Masters,STEM,0
17346,26211,Graduate,STEM,1
17347,11624,Primary School,STEM,0
17348,27360,Graduate,STEM,0
17349,14214,Graduate,STEM,0
17350,22054,Graduate,STEM,1
17351,29245,Graduate,Humanities,1
17352,27876,Graduate,STEM,0
17353,988,Masters,STEM,0
17354,24078,Graduate,STEM,0
17355,26074,Graduate,STEM,0
17356,5224,Graduate,STEM,0
17357,32271,Graduate,STEM,0
17358,5924,Graduate,STEM,0
17359,27103,Graduate,Arts,0
17360,32028,Graduate,STEM,1
17361,10280,Phd,STEM,0
17362,21911,Graduate,STEM,0
17363,13488,Graduate,STEM,0
17364,7113,Graduate,STEM,0
17365,12150,Graduate,STEM,1
17366,2180,Graduate,STEM,0
17367,27196,Graduate,STEM,1
17368,4497,Graduate,STEM,1
17369,11019,Phd,STEM,0
17370,9798,Masters,STEM,0
17371,24011,Graduate,STEM,1
17372,1430,Graduate,STEM,0
17373,25748,Masters,STEM,0
17374,19616,Graduate,STEM,1
17375,32743,High School,STEM,0
17376,10864,Graduate,STEM,0
17377,4809,Graduate,STEM,0
17378,9303,Graduate,STEM,0
17379,2185,Masters,STEM,0
17380,26447,Graduate,STEM,1
17381,18329,Graduate,STEM,1
17382,14366,Masters,STEM,0
17383,5937,Graduate,STEM,0
17384,39,Masters,Other,0
17385,33005,Masters,STEM,0
17386,12898,Graduate,Humanities,0
17387,19331,High School,STEM,0
17388,6918,Graduate,STEM,0
17389,24876,Masters,STEM,0
17390,33335,High School,STEM,1
17391,16890,Graduate,STEM,1
17392,15237,Graduate,STEM,1
17393,30004,Graduate,STEM,0
17394,9944,Graduate,Humanities,0
17395,919,Graduate,STEM,1
17396,17078,Graduate,STEM,0
17397,6662,Graduate,STEM,0
17398,21375,Graduate,STEM,1
17399,26598,Graduate,STEM,0
17400,24971,Masters,STEM,1
17401,9768,Graduate,STEM,1
17402,25197,High School,STEM,0
17403,21630,Graduate,STEM,1
17404,8109,Graduate,STEM,0
17405,29082,High School,STEM,0
17406,20639,Masters,STEM,0
17407,33209,Graduate,STEM,1
17408,26806,Masters,STEM,0
17409,28665,Graduate,STEM,0
17410,20961,Graduate,STEM,0
17411,19597,Graduate,STEM,1
17412,3000,Graduate,Arts,0
17413,22926,Graduate,STEM,0
17414,15379,Masters,STEM,0
17415,28576,Masters,Humanities,0
17416,4211,Graduate,STEM,0
17417,31260,Masters,STEM,0
17418,12076,Graduate,STEM,0
17419,26565,Masters,STEM,0
17420,400,Graduate,STEM,0
17421,5100,Masters,STEM,0
17422,15233,Graduate,Arts,1
17423,20631,Masters,STEM,1
17424,18874,Graduate,STEM,0
17425,14634,Masters,STEM,0
17426,19424,Graduate,STEM,0
17427,21436,Graduate,STEM,0
17428,30248,Masters,STEM,0
17429,2989,Masters,STEM,0
17430,1550,Masters,STEM,1
17431,8526,Graduate,STEM,0
17432,19384,Masters,STEM,0
17433,12767,Graduate,STEM,0
17434,15609,Graduate,STEM,0
17435,15543,High School,STEM,0
17436,27712,Graduate,STEM,1
17437,9244,Graduate,STEM,1
17438,10317,Graduate,STEM,0
17439,3927,Masters,Business Degree,0
17440,1134,Graduate,STEM,0
17441,6785,Graduate,STEM,0
17442,6528,Graduate,STEM,0
17443,15496,Graduate,STEM,0
17444,27246,Graduate,STEM,0
17445,16439,Graduate,STEM,1
17446,1335,Graduate,STEM,0
17447,5900,Graduate,STEM,0
17448,16953,Graduate,STEM,0
17449,6533,Graduate,STEM,0
17450,18625,Graduate,STEM,0
17451,7428,Graduate,STEM,1
17452,3840,Graduate,STEM,1
17454,19658,Phd,STEM,0
17455,6595,Graduate,STEM,0
17456,28150,Graduate,STEM,0
17457,27609,Graduate,Other,0
17458,16757,Graduate,STEM,1
17459,5586,Graduate,STEM,1
17460,33219,Graduate,Business Degree,0
17461,22129,Graduate,STEM,0
17462,17276,Graduate,STEM,0
17463,9409,Graduate,STEM,0
17464,31945,High School,STEM,0
17465,11427,Graduate,STEM,0
17466,22192,Graduate,STEM,1
17467,3344,Graduate,STEM,0
17468,16491,Masters,STEM,0
17469,31244,Graduate,STEM,1
17470,26737,Graduate,STEM,0
17471,6404,Masters,STEM,0
17472,7598,Graduate,STEM,0
17473,16192,Graduate,STEM,0
17474,31342,Graduate,STEM,0
17475,24279,Graduate,STEM,0
17476,27979,Graduate,STEM,0
17477,4227,Graduate,STEM,0
17478,17231,Graduate,STEM,0
17479,20047,Graduate,STEM,0
17480,4913,Graduate,STEM,1
17481,24144,High School,STEM,0
17482,19953,Masters,STEM,0
17483,4204,Primary School,STEM,0
17485,3834,High School,STEM,0
17486,31583,Graduate,STEM,0
17487,26282,Graduate,STEM,0
17488,18398,Graduate,STEM,1
17489,12577,Phd,STEM,0
17490,24236,Graduate,STEM,1
17491,19425,Graduate,STEM,0
17492,12376,Graduate,No Major,0
17493,958,Graduate,STEM,0
17494,20445,Graduate,STEM,0
17495,26033,High School,STEM,0
17496,24425,Graduate,STEM,0
17497,15229,Masters,STEM,0
17498,3035,Graduate,STEM,1
17499,11615,High School,STEM,0
17500,21589,Graduate,STEM,0
17501,11581,Graduate,STEM,0
17502,14330,Graduate,STEM,0
17503,4329,Graduate,STEM,1
17504,8986,Graduate,Humanities,1
17505,10760,Graduate,STEM,0
17506,22804,Graduate,STEM,1
17507,17715,Masters,STEM,0
17508,15533,Graduate,STEM,1
17509,28625,Graduate,STEM,1
17510,31908,Graduate,Arts,1
17511,7588,Graduate,STEM,0
17512,23822,Graduate,STEM,0
17514,4817,Graduate,STEM,1
17515,22977,Graduate,STEM,0
17516,8269,Graduate,Humanities,1
17518,24321,Graduate,STEM,0
17519,23411,Graduate,STEM,0
17521,12604,Graduate,STEM,1
17522,18215,Graduate,Humanities,0
17523,8457,Primary School,STEM,0
17524,15074,Graduate,STEM,0
17525,18716,Graduate,STEM,0
17526,11702,Graduate,STEM,1
17527,5526,Graduate,STEM,0
17528,25647,Graduate,STEM,1
17529,2438,Masters,STEM,0
17530,13646,Graduate,STEM,0
17531,32036,Masters,STEM,1
17532,13207,Graduate,STEM,1
17533,8437,Graduate,STEM,0
17534,28451,Graduate,STEM,0
17535,8115,Graduate,STEM,0
17536,19559,Masters,STEM,1
17537,4215,Masters,STEM,0
17538,25521,Graduate,Arts,0
17539,1638,Graduate,STEM,0
17540,32183,High School,STEM,0
17541,20796,Masters,STEM,0
17542,8297,Graduate,STEM,0
17543,16297,Masters,No Major,1
17544,29594,Graduate,Other,0
17545,14206,Graduate,STEM,0
17546,13650,Graduate,STEM,0
17547,21896,High School,STEM,0
17548,27700,Graduate,STEM,0
17550,8370,Graduate,STEM,1
17551,12351,Graduate,STEM,1
17552,30541,Graduate,STEM,0
17553,19964,High School,STEM,0
17554,21162,Graduate,STEM,0
17555,26382,Graduate,STEM,0
17556,25545,Graduate,Humanities,0
17557,15917,High School,STEM,0
17558,7164,Masters,STEM,0
17559,28585,Graduate,STEM,0
17560,887,Graduate,Other,0
17561,6408,Graduate,Business Degree,0
17562,20003,Graduate,STEM,0
17563,3751,Graduate,STEM,0
17564,26051,Graduate,STEM,0
17565,31159,Graduate,STEM,1
17566,220,Masters,STEM,0
17568,16817,Masters,STEM,0
17569,14036,Masters,STEM,0
17570,4150,Graduate,Business Degree,0
17571,23771,Masters,STEM,0
17572,22560,Masters,STEM,1
17573,19297,Graduate,STEM,0
17574,21498,Masters,STEM,0
17575,28311,Masters,Humanities,0
17576,31440,Graduate,STEM,0
17577,10787,Graduate,STEM,0
17578,22087,Graduate,STEM,0
17579,28185,Graduate,Arts,0
17580,6660,Masters,STEM,0
17581,12690,Graduate,STEM,0
17582,10897,Graduate,STEM,1
17583,2767,Graduate,STEM,0
17584,6399,Graduate,STEM,0
17585,22942,Masters,STEM,0
17586,133,Graduate,STEM,0
17587,14307,Graduate,STEM,0
17588,672,Graduate,STEM,0
17589,20403,Graduate,STEM,1
17590,7427,Graduate,Business Degree,0
17591,25587,Graduate,STEM,0
17592,11040,Graduate,STEM,0
17593,16354,Graduate,STEM,0
17594,300,Graduate,STEM,0
17595,19124,Masters,STEM,0
17596,26810,Graduate,Other,0
17597,12729,Graduate,STEM,0
17598,16487,Graduate,Business Degree,0
17599,22988,Graduate,STEM,0
17600,7633,Masters,Business Degree,0
17601,16541,Masters,STEM,1
17602,13683,High School,STEM,0
17603,10872,Graduate,STEM,0
17604,21655,Graduate,STEM,0
17605,14349,Graduate,STEM,0
17606,14647,Masters,STEM,1
17607,19264,Graduate,STEM,0
17608,28240,Graduate,STEM,0
17610,3111,Graduate,STEM,0
17611,26425,High School,STEM,0
17613,28362,Graduate,No Major,0
17614,23040,Graduate,STEM,0
17615,18516,Graduate,STEM,0
17616,10423,High School,STEM,1
17617,24525,Masters,STEM,1
17618,7147,Masters,STEM,0
17619,10005,Graduate,STEM,1
17620,11619,Graduate,STEM,1
17621,16154,Graduate,STEM,1
17622,13396,Graduate,STEM,1
17623,16962,High School,STEM,1
17624,31909,Graduate,STEM,0
17625,7151,Graduate,STEM,0
17626,19006,Graduate,STEM,0
17627,20067,Graduate,No Major,0
17628,21759,Graduate,STEM,0
17629,22476,Masters,STEM,0
17630,3102,Phd,STEM,0
17631,6018,Masters,STEM,0
17632,30303,Masters,STEM,0
17633,14190,Graduate,STEM,1
17635,7483,Masters,STEM,0
17636,29623,Graduate,STEM,1
17637,17755,Graduate,STEM,0
17638,7640,Graduate,Business Degree,0
17639,27870,High School,STEM,1
17640,29042,Graduate,STEM,0
17641,22014,Graduate,STEM,0
17642,3851,Masters,STEM,0
17643,9518,Masters,STEM,0
17644,17723,Graduate,Humanities,0
17645,4284,Graduate,STEM,0
17646,16579,Graduate,STEM,0
17647,12975,High School,STEM,0
17648,30057,Masters,Humanities,0
17650,15717,Graduate,STEM,0
17651,17380,Masters,STEM,0
17652,17490,Masters,STEM,0
17653,22880,Graduate,STEM,0
17654,31751,Graduate,STEM,0
17655,27290,Graduate,STEM,0
17656,30553,Graduate,STEM,0
17657,16786,Graduate,STEM,1
17658,19689,Graduate,STEM,1
17659,10337,Masters,STEM,0
17660,21076,Graduate,STEM,0
17661,31434,Phd,STEM,0
17663,31815,High School,STEM,0
17664,6455,Primary School,STEM,0
17665,21719,Masters,STEM,0
17666,7736,High School,STEM,0
17667,7714,Masters,STEM,0
17668,24529,Phd,STEM,0
17669,27591,Graduate,STEM,0
17670,22653,Graduate,STEM,0
17671,3227,Graduate,STEM,0
17672,24390,Graduate,STEM,0
17673,21014,Graduate,Humanities,0
17674,13905,Graduate,STEM,0
17675,6978,Graduate,STEM,0
17676,4009,Graduate,STEM,0
17677,25035,Masters,STEM,0
17678,18006,Graduate,STEM,0
17679,6959,High School,STEM,0
17680,8883,Graduate,STEM,0
17681,32831,High School,STEM,0
17682,999,Graduate,STEM,0
17683,4925,Phd,STEM,0
17684,29693,Graduate,STEM,0
17685,1774,Graduate,STEM,1
17686,11312,Graduate,STEM,0
17687,17387,Masters,STEM,0
17688,13116,Graduate,STEM,0
17689,8099,High School,STEM,0
17690,3863,Masters,STEM,0
17691,31569,Graduate,STEM,0
17692,25229,Masters,STEM,0
17693,16857,Phd,STEM,1
17694,28668,Graduate,STEM,1
17695,17693,Masters,STEM,0
17696,21061,Graduate,STEM,1
17697,14612,Masters,STEM,1
17698,3641,Graduate,STEM,0
17699,28974,Graduate,Humanities,0
17700,5811,Masters,STEM,0
17701,24256,Graduate,STEM,1
17702,27094,Graduate,STEM,1
17704,32488,Graduate,STEM,1
17705,9379,Masters,STEM,0
17706,12567,Masters,STEM,1
17707,23208,Graduate,Other,0
17708,30946,Graduate,STEM,1
17709,14289,Masters,STEM,0
17710,19975,Graduate,STEM,1
17711,17492,Graduate,Other,0
17712,29311,Graduate,STEM,0
17713,25849,Graduate,Business Degree,0
17714,10698,Graduate,STEM,0
17715,9078,Graduate,STEM,1
17716,30807,High School,STEM,0
17717,7762,Masters,Humanities,1
17718,31814,Graduate,STEM,0
17719,25170,Masters,STEM,1
17720,21452,Masters,STEM,0
17721,31986,Graduate,Humanities,1
17722,9254,Graduate,STEM,1
17723,13168,Masters,STEM,0
17724,17080,High School,STEM,0
17725,29187,Graduate,STEM,0
17726,24857,Graduate,Humanities,0
17727,20857,Phd,STEM,0
17728,11269,Masters,STEM,1
17729,10594,Masters,STEM,0
17730,32205,Masters,STEM,0
17731,582,Masters,STEM,0
17732,11315,Graduate,STEM,1
17733,3322,Graduate,STEM,0
17734,16608,Graduate,STEM,1
17735,12164,Graduate,STEM,1
17736,14748,Masters,STEM,0
17737,5653,Graduate,STEM,0
17738,17615,Graduate,STEM,0
17739,18777,Graduate,STEM,0
17740,3802,Graduate,STEM,0
17741,24100,Masters,STEM,0
17742,29100,Graduate,STEM,0
17743,19044,Graduate,STEM,1
17744,29467,Graduate,STEM,1
17745,27332,Graduate,No Major,0
17746,1496,Masters,STEM,0
17747,25010,Graduate,STEM,1
17748,28011,Masters,STEM,0
17749,25442,Graduate,STEM,0
17750,15122,Graduate,STEM,0
17751,8097,High School,STEM,0
17752,29206,Graduate,STEM,0
17753,2654,Graduate,STEM,1
17754,29247,Masters,STEM,0
17755,6626,Phd,STEM,0
17756,9026,Graduate,STEM,0
17757,17943,Graduate,STEM,0
17758,30029,Masters,STEM,0
17759,32051,Graduate,STEM,0
17760,22659,Graduate,STEM,1
17761,31883,Graduate,STEM,0
17762,22912,High School,STEM,0
17763,5348,Graduate,STEM,0
17764,11898,Graduate,STEM,1
17765,640,Graduate,STEM,0
17766,4407,Graduate,STEM,1
17767,29054,Graduate,STEM,0
17768,14275,Graduate,STEM,1
17769,30003,Graduate,STEM,0
17770,15848,Masters,STEM,0
17771,13847,High School,STEM,0
17772,3182,High School,STEM,0
17773,17029,Graduate,Humanities,0
17775,27958,Graduate,STEM,0
17776,24228,Graduate,STEM,0
17777,24547,Graduate,STEM,0
17778,3518,Graduate,Humanities,0
17779,18245,Graduate,STEM,0
17780,5245,Graduate,STEM,0
17781,32166,Graduate,STEM,0
17782,1260,Graduate,STEM,0
17783,17771,Graduate,STEM,1
17784,3703,Graduate,STEM,0
17785,25357,Masters,STEM,0
17786,14949,Graduate,STEM,0
17787,18014,Graduate,STEM,0
17788,4631,Masters,STEM,0
17789,10488,Graduate,STEM,1
17790,22040,Masters,STEM,0
17791,9313,Graduate,STEM,0
17793,24209,Graduate,STEM,0
17794,29209,Graduate,STEM,0
17795,31396,Masters,STEM,0
17796,13936,Graduate,STEM,0
17797,3575,Graduate,Business Degree,0
17798,29317,Graduate,STEM,1
17799,22565,Graduate,STEM,0
17801,19488,Masters,STEM,0
17802,5595,Graduate,STEM,0
17803,11634,Graduate,STEM,0
17804,4849,High School,STEM,1
17805,8121,High School,STEM,0
17806,29551,Masters,STEM,0
17807,1602,Graduate,STEM,1
17808,31107,Graduate,STEM,1
17809,12088,Masters,STEM,0
17810,30050,High School,STEM,0
17811,16592,Graduate,STEM,0
17812,28399,High School,STEM,0
17813,1248,Graduate,STEM,0
17814,1200,Masters,STEM,1
17815,7488,Masters,STEM,0
17816,10025,Graduate,STEM,0
17817,9319,Masters,STEM,0
17818,24736,High School,STEM,1
17819,17399,Graduate,STEM,0
17820,31535,Masters,STEM,0
17822,6363,Graduate,STEM,0
17823,16622,High School,STEM,0
17824,6347,Masters,STEM,1
17825,4930,Masters,STEM,0
17826,25898,Masters,STEM,1
17827,637,Graduate,STEM,0
17828,23630,High School,STEM,0
17829,55,Graduate,STEM,0
17830,28441,Masters,Humanities,1
17831,16700,Graduate,STEM,0
17832,16934,Graduate,STEM,0
17833,15971,Masters,STEM,0
17834,8084,Graduate,STEM,0
17835,8249,Graduate,STEM,1
17836,16801,Graduate,STEM,0
17837,8784,Graduate,Business Degree,0
17838,27380,Phd,STEM,0
17839,24379,Graduate,STEM,0
17840,1192,Graduate,STEM,1
17841,12155,Masters,STEM,0
17842,17461,Graduate,STEM,1
17843,8933,Graduate,STEM,1
17844,3403,Graduate,STEM,0
17845,2220,Graduate,STEM,1
17846,16896,Masters,STEM,1
17847,10694,Graduate,STEM,0
17848,19575,Graduate,STEM,0
17849,12243,Graduate,STEM,0
17850,12061,Graduate,STEM,0
17851,25940,Masters,STEM,0
17852,22671,Graduate,STEM,0
17853,12230,Masters,STEM,1
17854,10063,Masters,STEM,0
17855,6135,Graduate,STEM,0
17856,24119,High School,STEM,0
17858,29878,Graduate,Humanities,0
17859,2697,Graduate,STEM,0
17860,10591,Graduate,STEM,1
17861,4060,Masters,STEM,0
17862,26786,Graduate,STEM,0
17863,22763,Graduate,STEM,0
17864,28287,Graduate,STEM,1
17865,28254,Graduate,STEM,0
17866,2410,Graduate,STEM,0
17867,15553,Masters,STEM,0
17868,11973,Graduate,STEM,0
17869,22500,Graduate,STEM,0
17870,5652,Masters,STEM,0
17871,1115,Graduate,STEM,1
17872,32046,Graduate,STEM,0
17873,4786,Graduate,STEM,0
17874,12092,High School,STEM,0
17875,9240,Graduate,STEM,0
17876,33249,High School,STEM,1
17877,8798,Graduate,STEM,0
17878,17497,Graduate,STEM,0
17879,11245,Graduate,STEM,0
17880,9434,Graduate,STEM,0
17881,31155,Graduate,STEM,0
17882,125,Masters,STEM,0
17883,1559,Graduate,STEM,0
17884,4011,Graduate,STEM,0
17885,13579,Graduate,STEM,1
17886,25793,Graduate,STEM,0
17887,21722,Graduate,STEM,0
17888,17043,Masters,STEM,1
17889,17686,Graduate,STEM,0
17890,6037,Masters,STEM,0
17892,11289,Graduate,STEM,0
17893,33175,Graduate,STEM,0
17894,8741,Graduate,STEM,0
17895,9084,Graduate,STEM,0
17896,20329,Graduate,Business Degree,0
17897,10946,Graduate,STEM,0
17898,26404,Graduate,STEM,0
17899,31457,Graduate,STEM,0
17900,12086,High School,STEM,0
17901,11282,Graduate,STEM,0
17902,30181,Graduate,STEM,0
17903,14727,Graduate,STEM,0
17904,13289,Graduate,STEM,0
17905,24772,Graduate,STEM,0
17906,12095,Graduate,STEM,0
17907,5858,Masters,STEM,0
17908,10307,Graduate,STEM,0
17909,6901,Graduate,STEM,0
17910,6158,High School,STEM,1
17911,3196,Graduate,STEM,0
17912,1479,Graduate,Humanities,0
17913,32387,Graduate,STEM,0
17914,31488,Graduate,STEM,0
17915,29569,Graduate,STEM,0
17916,23131,Graduate,STEM,1
17917,22509,Masters,STEM,1
17918,10212,Graduate,Humanities,0
17919,28998,Graduate,STEM,0
17920,23409,Graduate,STEM,0
17921,24402,Graduate,STEM,0
17922,27134,Graduate,STEM,1
17924,3219,Phd,STEM,0
17925,15707,Graduate,STEM,1
17926,30655,Graduate,STEM,1
17927,31518,High School,STEM,1
17928,30189,Graduate,STEM,0
17929,23608,Graduate,STEM,0
17930,21663,Graduate,STEM,0
17931,18335,Graduate,STEM,0
17932,20765,Primary School,STEM,0
17933,14270,Masters,STEM,0
17934,17643,Graduate,STEM,0
17935,33375,Graduate,STEM,0
17936,20489,Masters,STEM,0
17937,32740,Graduate,STEM,0
17938,26229,Masters,STEM,0
17939,23828,Graduate,STEM,0
17940,19052,Graduate,STEM,0
17941,22288,Graduate,STEM,0
17942,32942,Masters,STEM,0
17943,1090,Graduate,STEM,0
17944,25881,High School,STEM,1
17945,30665,Masters,Other,0
17946,20204,High School,STEM,0
17947,5599,Masters,STEM,0
17948,32848,Graduate,STEM,0
17949,28147,Graduate,STEM,0
17951,27227,Graduate,STEM,0
17952,3941,Graduate,STEM,0
17953,17360,Masters,STEM,0
17954,31135,Graduate,STEM,1
17955,15957,Graduate,STEM,0
17956,15059,Graduate,STEM,0
17957,4358,Graduate,STEM,0
17958,15029,Graduate,STEM,0
17959,3676,Graduate,STEM,1
17960,7367,Graduate,STEM,0
17961,17831,High School,STEM,1
17962,27345,High School,STEM,0
17963,29924,Masters,STEM,0
17964,8700,Graduate,STEM,1
17965,21201,Graduate,STEM,0
17966,2847,Graduate,STEM,0
17967,19584,Masters,STEM,0
17968,17881,Graduate,STEM,0
17969,18933,Masters,STEM,0
17970,20099,High School,STEM,0
17971,13012,Masters,STEM,0
17972,10468,Graduate,STEM,1
17973,28856,High School,STEM,1
17974,23404,Graduate,STEM,0
17975,3865,Graduate,STEM,0
17976,780,Graduate,STEM,0
17978,7727,Masters,STEM,0
17979,24510,Masters,STEM,1
17980,1800,Graduate,STEM,1
17981,28621,Graduate,Other,1
17982,22877,Masters,STEM,0
17983,17822,Graduate,STEM,1
17984,24095,Graduate,STEM,0
17985,32706,Graduate,STEM,0
17986,5349,Graduate,STEM,1
17987,11794,Masters,STEM,0
17988,27756,Masters,STEM,0
17989,25289,Graduate,STEM,0
17990,24610,Masters,Other,0
17991,21463,Graduate,STEM,1
17992,24135,Masters,STEM,1
17993,28434,Graduate,STEM,0
17994,11371,Graduate,STEM,0
17995,1204,Graduate,STEM,1
17997,8435,Graduate,STEM,1
17998,9736,Graduate,STEM,1
17999,30228,Graduate,STEM,0
18000,4017,Graduate,Arts,0
18001,15154,Graduate,STEM,1
18002,10764,Graduate,STEM,0
